# https://www.ngdc.noaa.gov/nndc/struts/form?t=101650&s=1&d=1
# removed events with missing lat or lon
# more datasets https://www.researchgate.net/post/What_is_the_greatest_online_data_set_for_earthquakes
LATITUDE,LONGITUDE
-12.500,-72.000
-27.000,-70.500
37.053,-24.427
5.180,-0.130
38.500,14.700
39.100,26.800
36.300,30.700
39.770,39.533
39.700,40.400
36.300,70.600
24.400,102.500
13.500,121.250
32.300,132.000
40.100,139.500
-7.080,155.386
-9.295,159.234
32.733,-115.500
12.500,-87.500
-10.500,-77.000
-41.500,-74.500
-22.000,-71.000
-31.000,-69.000
38.100,13.500
45.800,26.800
38.400,35.500
41.700,43.800
23.900,102.300
24.400,102.500
42.700,121.300
40.200,122.000
44.200,139.500
52.000,178.200
40.500,-125.250
18.900,-102.900
8.500,-84.000
8.700,-83.200
37.417,-18.983
36.000,10.000
38.300,12.200
39.700,39.400
39.500,43.300
16.400,43.500
33.500,58.600
11.940,92.626
23.600,99.400
22.700,99.900
31.700,102.300
23.300,120.300
47.000,127.200
32.000,132.100
-4.175,152.071
16.300,-95.000
14.000,-91.000
-0.750,-81.500
-15.000,-76.000
4.600,-74.500
-34.600,-67.900
43.400,17.200
41.700,20.400
39.200,28.200
-49.500,32.000
40.300,34.600
40.600,35.000
40.800,35.100
40.900,36.500
23.100,100.300
13.500,121.000
43.000,122.000
-30.000,-177.000
16.700,-101.500
-2.100,-80.500
-30.750,-72.000
-14.200,-71.500
19.300,-67.500
36.100,4.500
43.100,13.300
44.300,17.000
40.800,30.500
40.600,30.500
41.000,33.700
40.000,40.000
39.300,73.300
21.500,93.500
-1.000,101.000
30.600,104.100
-9.500,110.000
7.500,128.000
35.300,133.900
-6.000,134.500
41.200,143.300
54.900,156.800
-53.000,159.000
-22.000,171.000
44.957,-74.723
-31.500,-68.500
36.700,22.500
39.400,26.700
38.900,29.300
41.400,32.700
36.800,54.500
39.100,75.000
44.000,84.000
-8.500,123.500
34.000,137.100
-2.500,152.800
-19.000,169.000
-22.500,172.000
2.500,15.600
38.000,28.900
37.400,35.800
38.500,43.300
38.500,43.300
35.200,52.100
24.500,63.000
39.500,119.000
34.700,137.200
40.900,142.100
-6.000,150.000
51.500,-174.500
53.492,-162.832
49.870,-124.920
-8.500,-77.500
-14.000,-76.250
-26.500,-70.500
19.500,-69.500
19.250,-69.000
35.750,5.000
38.200,31.800
39.300,41.200
29.400,51.400
39.300,55.400
32.500,59.100
41.500,72.500
23.900,96.200
23.900,96.200
23.100,120.300
33.000,135.600
-4.500,153.500
35.000,-116.600
13.200,-87.500
1.200,-77.200
-10.500,-75.000
37.000,8.000
37.000,22.000
37.500,57.800
33.400,58.700
25.500,63.000
28.500,94.000
33.300,99.500
25.000,102.000
26.700,102.900
43.800,141.000
-6.500,148.500
-38.850,178.870
-38.420,178.880
-21.000,-174.000
54.500,-161.000
22.000,-106.000
-13.100,-76.200
-17.400,-71.000
-22.500,-69.000
44.600,10.900
38.532,20.425
38.500,20.500
35.800,27.190
37.950,58.320
6.000,95.000
26.400,99.700
29.500,100.500
27.400,104.000
37.200,121.800
10.500,122.000
-3.000,127.500
33.100,135.600
36.500,136.000
-18.500,-174.500
53.620,-133.270
47.167,-122.617
33.750,-118.250
-1.400,-78.500
-1.500,-78.200
-38.000,-73.500
-54.000,-71.000
-54.000,-71.000
42.500,12.700
38.200,20.000
38.580,26.230
39.000,40.500
27.280,56.460
36.000,70.500
39.200,70.800
42.000,84.000
5.000,95.000
30.300,102.500
17.000,121.500
17.000,121.630
-5.500,154.000
54.600,163.500
-19.500,-176.000
16.500,-100.400
16.480,-98.220
14.310,-91.917
11.000,-85.000
6.500,-83.000
-1.500,-78.200
-14.250,-75.750
7.800,-72.500
-13.500,-72.000
-53.500,-71.500
-8.000,-71.000
-15.000,-69.500
10.500,-68.000
-23.500,-67.500
40.000,40.000
27.300,53.200
28.500,96.500
21.700,100.100
23.500,103.100
-6.000,113.000
-3.800,128.300
-6.500,129.500
46.000,144.000
-10.000,159.500
-18.250,167.500
-37.800,177.200
19.700,-156.000
33.500,-118.200
16.100,-96.800
13.000,-87.800
13.000,-87.500
13.000,-87.500
-15.000,-69.500
41.600,13.800
40.800,33.400
-34.000,57.000
31.100,91.400
26.700,100.000
22.900,121.500
23.800,121.700
9.500,127.300
-3.252,142.238
-9.300,147.100
19.110,-155.033
35.000,-119.017
35.333,-118.917
10.300,-85.300
10.300,-83.500
-14.100,-69.900
36.500,35.500
39.800,39.500
39.900,41.700
30.500,91.500
22.900,99.700
22.700,99.800
28.300,102.200
39.000,112.700
9.500,127.250
41.700,142.500
42.150,143.850
52.755,160.057
-18.500,169.250
-3.400,-80.600
-12.000,-77.500
18.400,-73.400
-36.500,-72.500
19.800,-70.700
-22.100,-68.700
38.100,20.600
38.300,20.800
41.400,26.300
40.000,27.500
35.000,32.500
29.000,52.000
28.500,52.300
35.400,55.100
24.200,103.200
34.000,141.700
-4.449,152.868
50.000,156.500
-13.189,166.516
-19.000,169.000
-18.300,178.200
39.600,-118.500
39.400,-118.500
39.300,-118.200
17.300,-92.600
29.500,-29.500
37.000,-3.500
36.283,1.467
36.000,1.500
36.000,1.500
36.000,1.500
39.800,22.100
39.300,22.200
27.500,52.000
36.000,66.000
24.500,95.300
39.000,101.300
38.800,104.200
29.400,104.800
31.600,116.600
-8.000,119.000
13.000,123.900
-34.900,138.700
38.900,142.200
-28.000,-175.500
33.800,-118.200
13.000,-87.000
10.000,-84.500
0.200,-78.400
-30.000,-72.000
-16.200,-71.300
11.460,-69.570
37.500,22.000
39.500,23.000
39.400,23.100
37.500,27.000
32.200,29.600
30.500,67.000
39.900,74.600
44.200,83.600
6.500,94.000
26.500,101.100
29.900,101.400
30.000,101.800
26.600,101.800
8.100,123.200
-5.100,152.924
-6.900,155.700
-15.000,-179.000
-20.000,-175.000
17.000,-99.500
12.200,-86.700
-0.500,-80.500
-25.500,-71.000
-19.000,-70.000
37.000,-4.000
45.500,14.300
47.500,19.300
39.500,23.000
36.800,25.200
36.900,26.000
40.000,30.500
35.500,35.500
27.200,54.400
35.100,67.500
23.278,70.107
22.200,95.700
37.800,114.000
40.500,115.500
-5.500,130.000
33.800,138.800
44.300,144.100
46.000,150.500
-38.900,175.700
-20.400,-178.500
51.292,-175.629
-15.500,-173.000
55.000,-165.200
16.500,-99.100
-23.500,-71.500
-21.000,-66.000
36.200,8.900
39.400,22.800
36.400,28.550
36.310,28.620
40.700,30.900
34.300,47.800
33.400,52.500
36.100,52.700
28.300,53.300
45.500,99.500
-4.600,107.100
-8.200,107.300
38.000,112.500
-2.000,116.000
56.200,116.400
23.900,121.600
5.500,127.500
-1.500,137.000
-12.300,166.700
58.370,-136.665
-50.000,-115.000
1.500,-79.500
2.000,-79.000
-16.500,-72.000
-33.785,-70.112
-13.500,-69.000
-18.000,-65.000
38.500,-28.800
44.400,8.800
44.300,9.900
34.400,47.900
36.000,49.000
36.500,53.000
31.500,104.000
-4.500,104.000
22.500,109.500
-9.500,112.500
25.000,125.000
44.530,148.540
44.200,148.800
49.300,156.400
-28.500,-177.000
44.712,-111.215
17.000,-96.300
18.300,-94.400
-4.000,-81.500
-13.500,-74.000
-20.369,-68.000
36.400,2.600
44.000,6.800
44.500,9.600
44.500,10.800
42.900,12.600
40.900,19.800
37.000,28.700
39.100,41.600
38.750,75.317
35.600,110.900
31.800,115.300
22.180,121.130
24.780,122.700
37.500,142.200
37.500,143.200
44.300,149.000
45.890,151.110
-7.500,156.000
52.500,159.500
53.900,160.500
-6.800,-80.700
-1.500,-79.000
-38.500,-75.100
-15.000,-75.000
-38.143,-73.407
-37.872,-73.243
-15.750,-72.750
30.450,-9.620
36.000,4.100
40.000,20.000
-3.600,29.000
28.000,54.500
28.600,76.700
32.700,103.700
33.800,104.500
-0.500,121.500
11.100,122.300
44.700,127.000
40.300,142.500
39.800,143.400
39.400,143.700
-9.400,152.300
-28.300,-175.700
34.000,-118.000
4.600,-75.600
8.900,-73.400
-36.700,-73.000
-10.500,-70.700
-59.500,-27.300
-56.260,-27.283
-58.000,-27.000
38.000,15.300
36.700,28.500
10.400,39.900
33.600,48.100
33.500,49.400
27.900,54.600
39.800,77.700
24.900,93.340
24.970,98.630
27.730,99.750
34.330,104.780
30.500,110.000
-8.200,122.000
31.600,131.800
29.600,131.800
36.000,136.700
36.200,141.900
36.000,141.900
36.000,142.300
42.900,145.600
42.700,145.700
43.200,147.900
46.338,149.548
50.016,156.099
-9.849,160.614
-18.421,168.411
52.470,-168.540
41.800,-111.800
17.200,-99.600
17.200,-99.500
8.008,-82.757
7.500,-82.000
-10.000,-79.000
5.200,-76.400
-37.800,-72.500
45.000,5.600
36.000,9.000
41.400,15.500
43.300,17.100
43.300,17.100
43.600,18.300
40.900,19.500
37.800,22.900
39.600,23.300
39.800,25.000
39.900,43.900
35.630,49.870
28.100,55.600
35.100,58.700
33.600,59.000
44.680,81.580
37.100,96.000
25.200,101.200
23.600,106.100
38.120,106.270
23.720,114.670
38.800,140.900
41.800,142.400
38.073,142.741
42.200,143.900
-24.800,-176.600
12.200,-86.900
-10.385,-78.022
-13.800,-69.300
46.100,14.800
40.800,15.600
32.600,21.000
42.100,21.300
40.750,29.000
34.400,47.900
33.200,49.200
28.200,55.700
36.900,57.800
37.000,57.900
39.800,74.200
33.900,74.800
35.700,97.000
25.800,99.500
-6.400,105.400
-8.200,115.600
24.500,122.100
-6.860,129.580
47.900,130.600
44.426,149.272
44.770,149.798
44.772,150.563
-10.286,165.413
-10.472,165.770
61.017,-147.648
18.300,-100.400
38.800,-28.400
45.300,18.100
40.300,28.200
-4.000,34.900
38.100,38.300
27.000,54.000
5.900,95.700
26.100,101.000
35.100,111.600
-3.700,119.400
23.200,120.600
40.400,138.900
40.400,139.000
40.300,139.000
38.650,139.200
-5.700,150.700
47.159,153.876
-15.500,166.500
53.030,-167.550
47.400,-122.300
16.300,-95.800
13.500,-89.300
-42.900,-75.130
-31.810,-71.260
-32.400,-71.200
-25.670,-70.630
35.700,4.400
37.700,21.800
38.267,22.300
38.600,22.400
39.400,24.000
37.600,47.100
28.100,55.900
36.300,70.700
43.900,87.800
22.400,101.600
35.000,111.630
-2.400,126.100
34.900,138.000
44.700,148.700
-15.900,166.800
-15.800,167.200
50.320,177.930
51.290,178.550
-10.748,-78.638
4.600,-73.900
-25.500,-70.700
10.800,-69.500
39.200,21.200
39.200,22.000
37.500,22.100
0.600,30.200
44.750,37.000
38.900,41.300
38.500,41.300
39.200,41.600
39.100,41.600
38.000,42.600
41.200,69.100
28.700,78.900
29.554,80.854
24.000,97.700
27.900,99.700
27.500,100.100
26.100,103.100
26.100,103.100
37.250,114.780
37.350,114.920
37.270,114.970
37.470,115.030
37.500,115.100
37.680,115.270
24.100,122.600
43.830,125.120
-10.343,160.883
-11.893,166.445
-12.334,166.684
-10.600,-79.800
2.900,-74.900
6.800,-73.000
-28.780,-71.190
-21.700,-69.500
10.600,-67.300
43.200,-0.500
35.500,-0.100
40.000,20.200
41.500,20.500
39.500,21.200
38.400,22.000
40.700,30.800
39.500,40.400
17.412,73.885
5.500,97.300
31.600,100.300
48.100,102.800
30.200,104.100
36.467,111.217
-9.200,113.100
37.717,115.217
38.500,116.500
-3.700,119.300
24.500,122.200
45.530,151.110
-4.400,152.500
-30.800,-178.400
16.500,-97.800
15.500,-92.700
12.100,-86.200
-5.600,-77.200
10.500,-62.600
37.700,-29.400
36.080,5.070
44.080,8.000
37.900,13.100
37.800,13.200
42.100,19.300
39.368,24.957
41.800,32.300
-0.600,34.400
39.200,40.100
39.200,44.300
39.300,44.400
39.100,46.100
39.100,46.200
29.800,51.200
34.000,58.200
33.900,58.200
34.000,59.000
-31.600,117.000
0.200,119.800
16.500,122.200
1.400,126.200
32.000,130.600
33.300,132.200
32.300,132.500
-2.900,139.300
26.300,140.600
41.500,142.700
39.400,143.100
40.800,143.200
-3.400,143.300
43.586,146.701
-5.500,153.200
-41.700,172.000
38.467,-122.692
-0.800,-78.300
-11.700,-75.100
-11.900,-75.100
15.800,-59.700
36.017,-10.950
43.200,12.400
44.900,17.200
44.900,17.300
-33.100,19.600
-32.900,19.700
40.700,19.800
38.600,28.400
39.200,28.500
39.200,28.600
27.700,34.000
11.900,41.210
37.100,57.900
39.700,74.800
41.450,79.367
2.100,94.600
22.317,111.800
-3.100,118.900
38.200,119.400
4.800,127.400
32.200,132.100
45.000,143.200
-6.600,146.900
43.600,147.900
-7.900,158.900
57.700,163.600
57.500,-153.900
51.800,-131.000
-4.000,-80.700
-9.200,-78.800
6.200,-77.600
-9.900,-75.600
-52.000,-73.800
-1.500,-72.600
-22.280,-70.550
-20.940,-69.810
44.000,16.000
39.100,28.700
39.200,29.500
38.800,36.700
43.840,39.340
38.600,44.700
43.000,47.000
43.000,47.100
37.800,55.900
21.700,73.000
42.500,78.800
24.100,102.500
15.780,121.710
20.600,122.000
12.600,122.100
6.800,126.700
32.200,131.700
-4.907,145.471
-59.100,157.800
-14.095,166.570
-44.640,173.620
51.400,-177.200
34.412,-118.400
-2.700,-77.400
-14.100,-73.300
-32.500,-71.200
18.000,-69.800
-25.500,-69.200
44.800,10.300
42.500,11.800
37.600,29.800
38.800,40.500
30.000,50.700
29.800,51.900
36.300,52.700
36.600,55.600
28.300,55.600
0.600,98.800
28.900,103.700
-7.200,109.100
-3.100,139.700
46.300,140.900
46.400,141.100
46.500,141.200
46.400,141.200
46.700,141.400
41.400,143.500
-6.500,146.600
-4.900,153.200
-5.500,153.900
52.900,159.200
56.000,163.300
-15.500,167.200
51.500,179.100
56.820,-135.680
12.400,-86.100
-6.800,-76.800
-30.500,-71.800
-30.600,-71.000
46.000,-1.100
43.800,13.300
43.800,13.300
38.300,20.300
37.900,22.400
30.100,50.800
29.700,50.900
28.400,52.800
36.200,69.700
36.000,73.400
13.400,120.300
23.600,121.600
22.600,122.100
23.000,122.200
22.500,122.300
3.900,124.300
6.500,126.600
33.300,140.700
33.300,140.800
-6.000,152.900
-20.000,168.800
19.936,-155.098
34.100,-119.000
18.480,-103.000
18.270,-96.600
10.679,-84.759
4.956,-78.144
-32.500,-71.500
38.460,-28.310
-60.820,-21.550
37.660,15.167
38.900,20.440
35.180,23.800
11.660,43.030
28.580,52.620
30.570,52.890
35.180,86.480
31.400,100.580
13.400,122.800
43.200,145.800
43.300,146.400
43.200,146.600
-34.130,150.270
50.500,156.600
-14.460,166.600
-15.120,166.900
-39.580,176.570
-12.270,-77.790
7.750,-77.690
-12.300,-76.350
-38.500,-73.400
6.890,-72.930
-22.124,-64.638
10.560,-63.380
17.300,-62.000
-0.280,12.920
44.970,15.530
38.600,27.000
28.000,55.800
35.100,72.900
45.140,94.030
28.240,104.010
31.600,119.200
34.500,138.700
36.000,139.820
43.200,146.700
-7.400,155.600
-7.500,155.900
-24.894,-175.119
-16.265,-172.467
19.451,-155.033
39.439,-121.528
42.060,-112.550
-38.180,-73.230
-29.900,-71.300
10.040,-69.750
35.997,-17.649
36.320,5.241
38.628,21.798
40.420,26.140
38.474,40.723
42.890,46.990
31.599,51.037
27.500,56.260
32.460,78.430
21.490,94.700
-6.700,106.700
40.640,122.580
12.540,125.993
-5.000,130.000
33.000,131.100
33.190,131.300
13.843,144.754
43.024,147.734
-6.590,155.054
-7.104,155.152
53.110,173.500
-18.672,178.464
-29.208,-177.886
-28.427,-177.657
17.400,-100.640
14.767,-91.061
15.324,-89.101
0.780,-79.800
7.400,-78.100
-20.520,-68.920
66.160,-16.580
46.320,13.130
46.280,13.157
46.302,13.197
46.356,13.275
-27.953,26.653
37.700,28.890
40.890,42.850
41.130,43.010
39.000,44.000
39.120,44.030
33.800,59.150
40.380,63.470
40.310,63.770
36.610,67.790
36.510,71.040
24.531,98.710
24.570,98.953
-8.170,114.888
39.570,117.980
4.960,118.310
39.664,118.401
7.249,122.939
6.292,124.090
-4.517,139.918
-4.603,140.091
44.915,149.123
-22.878,-175.900
-25.856,-175.406
-16.696,-172.095
7.340,-76.300
-31.030,-67.770
46.290,14.290
42.110,23.970
45.777,26.703
38.560,40.020
39.000,44.000
38.934,44.380
31.980,50.680
36.730,55.040
27.610,56.390
30.950,56.470
40.040,70.850
0.450,100.020
-8.220,115.190
-11.085,118.464
16.770,122.330
-1.081,146.230
-9.828,160.323
-9.890,160.348
-9.965,160.731
-9.844,160.822
-30.680,-177.360
34.350,-119.700
17.030,-99.740
16.010,-96.591
14.843,-91.022
-26.510,-70.540
36.630,-6.871
48.290,9.010
38.391,15.066
38.100,16.030
43.269,20.919
40.739,23.229
40.759,23.268
39.690,39.790
32.140,49.650
33.386,57.434
29.926,66.302
39.350,72.610
42.839,78.606
22.282,121.512
23.247,122.075
8.249,122.403
35.100,132.600
34.809,139.259
38.780,141.950
38.190,142.028
44.592,146.581
44.932,148.439
44.244,148.862
44.209,148.971
44.026,149.002
44.140,149.029
-16.760,-179.984
60.691,-141.671
32.634,-115.324
17.813,-101.276
13.833,-90.881
14.321,-90.082
8.316,-82.943
1.598,-79.358
4.805,-76.217
-16.390,-72.658
42.812,13.061
42.255,18.752
41.956,19.023
42.096,19.209
39.536,20.398
34.530,24.437
39.672,28.660
33.897,59.472
33.962,59.726
33.918,59.741
34.033,59.817
-3.299,102.712
41.145,108.129
-7.656,108.252
-8.254,115.847
-8.390,115.889
-8.299,115.934
-8.207,115.949
-30.812,117.179
31.452,119.241
-1.679,136.040
40.232,143.703
-4.980,145.577
-46.675,165.707
41.117,-124.253
46.214,-122.194
37.855,-121.816
37.600,-118.840
32.220,-114.985
18.211,-98.240
14.716,-91.317
15.888,-88.516
38.174,-83.907
-1.948,-80.017
-13.347,-74.545
8.045,-72.441
38.727,-27.750
36.195,1.354
40.914,15.366
40.459,15.855
43.294,20.837
39.203,22.729
39.269,23.041
37.190,50.201
34.503,50.590
34.587,50.652
40.113,70.596
32.834,75.629
32.913,75.633
29.598,81.092
-8.082,108.793
34.808,139.181
35.450,139.964
43.530,146.753
-12.525,165.916
-12.410,166.381
-39.542,176.478
-14.960,-173.085
33.133,-115.650
18.048,-102.084
-13.166,-74.522
-13.144,-74.376
-33.134,-73.074
8.117,-72.527
41.051,14.601
44.849,17.312
39.481,20.699
38.222,22.934
38.209,23.288
39.243,25.227
23.686,32.604
29.913,57.715
30.013,57.794
29.856,66.962
35.693,73.594
30.927,101.098
-4.576,139.232
38.640,142.750
-48.786,164.357
-24.133,-175.864
16.558,-98.358
17.250,-93.210
13.313,-89.339
14.487,-89.121
13.158,-87.589
-12.690,-76.065
46.975,-66.659
43.164,12.586
40.883,19.590
14.701,44.379
36.148,69.011
6.946,94.002
4.374,97.755
31.907,99.931
36.785,105.550
-6.863,106.936
-9.265,118.479
-8.375,120.577
-8.405,123.080
13.752,124.358
33.826,139.434
36.194,141.702
42.158,142.361
-12.597,165.931
19.430,-155.454
61.031,-147.286
36.219,-120.317
43.974,-113.916
16.147,-95.232
9.652,-83.688
8.717,-83.123
-4.843,-78.103
2.461,-76.686
-26.535,-70.563
11.866,-13.529
50.696,5.346
44.689,10.317
38.026,20.228
38.294,20.262
43.246,20.859
41.959,21.540
40.142,24.766
40.324,27.222
40.330,42.187
39.042,48.714
36.948,49.180
35.953,52.264
30.349,67.840
38.841,70.727
36.372,70.738
-6.852,72.110
39.945,75.135
40.025,75.260
5.723,94.722
14.926,99.023
35.206,115.213
1.131,120.858
18.231,120.860
1.084,121.052
-4.056,127.924
35.464,133.899
40.249,138.948
35.500,139.070
41.346,139.099
40.462,139.102
33.941,139.513
-5.392,151.868
-4.883,153.581
55.867,161.287
37.320,-121.698
42.375,-105.720
17.984,-69.338
52.878,-4.198
43.260,12.558
41.765,13.898
41.831,13.961
42.967,17.734
43.314,20.957
37.013,21.757
38.396,22.094
40.885,42.219
40.545,42.403
40.320,63.350
34.616,70.484
36.431,70.826
39.155,71.328
24.641,92.891
1.761,99.075
-2.823,118.806
32.386,131.945
35.789,137.488
31.448,140.036
34.006,141.500
-4.647,145.805
44.117,148.192
-10.012,160.469
56.200,163.400
18.190,-102.533
17.802,-101.647
15.299,-90.863
11.725,-85.838
-9.159,-78.887
-33.132,-71.708
-34.131,-71.618
-32.663,-71.551
-33.053,-68.467
17.013,-62.448
36.460,6.761
37.688,15.068
41.581,22.254
39.266,22.810
40.310,42.307
28.399,52.997
40.301,69.823
36.190,70.896
39.431,75.224
25.926,102.871
-9.245,114.185
16.498,120.815
7.758,123.544
-1.639,134.911
-4.130,136.049
-5.599,151.045
-4.439,152.828
-9.829,159.854
-13.987,166.185
-13.966,166.516
-28.117,-176.367
51.520,-174.776
52.327,-174.504
37.537,-118.447
32.970,-117.869
34.000,-116.610
15.075,-92.072
13.827,-89.118
-9.505,-77.512
-33.071,-72.084
-13.410,-71.785
10.770,-69.428
10.597,-62.928
-5.494,-35.769
44.120,16.339
36.930,22.175
37.014,22.176
43.274,25.912
45.547,26.316
37.931,28.574
-30.546,28.737
37.200,37.300
37.993,37.806
41.431,43.737
29.962,51.582
29.985,51.623
27.727,66.650
29.627,69.363
32.128,76.374
-3.904,103.461
23.901,121.574
24.125,121.619
-4.448,143.943
-17.940,-172.225
58.586,-143.270
58.679,-142.786
34.070,-118.100
34.061,-118.078
33.082,-115.775
-0.978,-78.050
-8.143,-77.954
0.083,-77.785
-17.897,-70.931
-24.388,-70.161
-19.022,-69.991
35.964,1.374
43.242,13.874
34.076,48.266
41.529,79.318
41.964,81.319
2.244,98.866
24.924,115.608
16.066,120.301
-8.247,124.155
8.047,125.410
32.034,131.837
37.447,137.865
35.362,140.214
36.988,141.689
-6.088,147.689
-6.266,149.060
-7.288,154.371
-58.893,158.513
-10.717,162.330
-14.074,167.828
-37.965,176.765
57.262,-142.747
13.881,-90.450
18.068,-76.597
48.117,-71.183
-24.753,-70.433
19.080,-67.256
37.938,-26.142
36.443,2.759
41.246,19.630
37.938,20.932
40.987,44.185
30.890,50.194
29.974,51.679
37.180,71.811
26.755,86.616
24.688,91.570
25.149,95.127
23.181,99.439
22.789,99.611
38.111,106.336
21.230,108.545
18.606,121.013
12.376,121.067
23.902,121.598
12.399,124.537
-19.847,133.803
-19.829,133.882
-6.060,146.230
-5.964,148.780
-10.258,160.896
55.543,-156.835
19.362,-155.083
37.036,-121.883
16.773,-99.328
1.134,-79.616
18.986,-68.833
11.038,-68.270
39.112,-28.242
36.788,2.448
-13.702,34.420
40.027,41.816
11.766,41.942
43.522,45.362
30.167,50.921
30.960,51.421
29.964,51.655
29.892,57.718
38.465,68.694
21.861,89.763
29.987,99.195
23.553,99.526
31.583,102.433
29.882,106.804
39.893,113.884
-8.081,125.129
1.031,126.189
8.337,126.729
-4.219,136.667
-4.511,139.022
34.942,139.193
39.837,142.760
39.571,143.333
-32.967,151.619
-4.346,152.797
-52.341,160.568
34.140,-117.700
9.919,-84.808
9.855,-84.327
9.869,-84.302
-0.059,-78.449
-6.016,-77.229
-6.062,-77.136
52.314,-2.985
37.300,15.438
40.775,15.766
43.853,16.633
41.004,22.300
45.841,26.668
-28.014,26.727
45.811,26.769
-26.390,27.349
36.990,29.595
5.358,31.848
5.121,32.145
36.957,49.409
36.636,49.799
31.107,51.678
28.251,55.462
27.398,65.719
28.925,66.331
35.121,70.486
36.415,70.789
37.034,72.942
40.854,73.553
39.436,74.900
47.963,84.961
47.903,84.961
47.869,85.076
3.908,97.457
35.986,100.245
37.093,103.781
-6.904,108.120
15.679,121.172
23.722,121.627
23.916,121.636
11.760,121.899
1.186,122.857
9.755,124.694
9.253,125.606
33.267,138.643
34.706,139.252
15.125,147.596
-5.097,150.967
-15.355,167.464
-22.122,175.163
-40.296,176.064
58.427,-175.450
40.235,-124.348
34.262,-118.002
14.646,-90.986
9.737,-84.054
9.685,-83.073
9.542,-82.418
4.554,-77.442
-6.038,-77.130
-5.982,-77.094
-15.679,-71.574
10.045,-69.948
44.885,6.760
45.364,21.057
45.498,21.115
44.888,22.407
39.597,41.118
39.984,42.875
42.565,43.349
42.453,43.673
42.461,44.009
36.520,44.066
13.887,44.068
36.924,49.603
30.666,50.218
37.457,68.273
35.993,70.423
26.323,70.607
36.416,70.912
30.780,78.774
40.386,78.959
23.613,95.901
39.887,113.923
5.865,116.746
15.119,120.355
1.196,122.787
-8.099,124.681
45.533,151.021
48.268,154.328
-9.094,158.442
-9.929,159.139
-40.250,175.053
40.368,-124.316
34.203,-116.827
34.201,-116.436
33.961,-116.318
36.705,-116.293
11.727,-87.386
19.613,-77.872
7.075,-76.862
6.845,-76.806
51.153,5.798
-6.087,26.651
29.778,31.144
39.710,39.605
31.726,50.778
29.134,52.187
29.087,66.740
33.377,71.317
41.019,72.429
42.142,73.575
18.000,108.000
-7.138,109.067
-8.480,121.896
7.191,126.762
35.106,139.644
32.536,141.641
39.419,143.330
-11.122,165.239
-14.385,-178.252
-28.886,-176.819
45.035,-122.607
42.314,-122.012
14.717,-92.645
9.821,-83.622
-11.652,-76.530
38.224,21.756
15.385,31.690
30.149,50.814
30.692,50.886
32.104,60.088
39.263,75.533
18.066,76.451
18.120,76.533
28.723,82.280
29.084,87.333
23.027,101.062
37.634,137.245
42.851,139.197
41.985,139.839
43.300,143.691
12.982,144.801
-5.889,146.020
51.218,157.829
51.934,158.647
-18.039,-178.413
40.402,-125.680
40.741,-124.310
34.213,-118.537
42.762,-110.976
2.917,-76.057
40.330,-76.037
19.803,-72.799
-13.841,-67.553
35.520,-0.106
0.593,30.037
28.968,52.614
29.096,52.617
30.853,60.596
36.901,67.163
36.028,100.104
-4.967,104.302
20.524,109.330
-10.477,112.835
-10.362,112.892
-10.777,113.366
-10.341,113.369
13.525,121.067
24.511,121.905
23.959,122.448
1.015,127.733
-1.258,127.980
40.525,143.419
40.608,143.683
43.773,147.321
43.905,147.916
-42.963,171.658
-15.199,-173.529
65.170,-148.565
19.055,-104.205
16.779,-98.597
-2.750,-77.881
4.104,-76.622
5.050,-72.916
-28.906,-71.417
-23.340,-70.294
40.149,21.695
38.401,22.283
38.063,30.134
35.046,32.279
28.826,34.799
21.966,99.196
-2.045,101.436
26.003,102.227
36.427,103.123
-8.452,125.049
12.059,125.580
12.047,125.920
28.094,130.148
27.929,130.175
34.583,135.018
-4.183,135.109
37.925,139.186
52.629,142.827
44.663,149.300
-5.799,154.178
-23.008,169.900
-37.759,178.752
51.564,-177.632
51.478,-176.847
-22.118,-113.436
15.978,-98.070
-9.593,-79.587
-1.036,-78.737
-14.993,-75.675
42.803,17.936
39.993,76.696
27.291,100.276
40.774,109.661
0.729,119.931
21.898,121.498
30.568,131.093
31.789,131.314
31.885,131.468
-0.891,136.952
31.555,139.931
-6.518,154.999
-22.101,-176.772
18.219,-102.756
-30.933,-71.220
10.598,-63.486
11.112,-60.892
43.084,12.812
43.048,12.879
40.956,19.672
37.570,20.656
-26.857,26.619
38.075,48.050
37.661,57.291
33.938,59.475
33.825,59.809
29.976,68.208
36.411,70.945
34.872,71.620
41.026,74.284
39.422,76.839
39.513,76.865
39.527,76.941
39.537,76.998
39.474,76.998
23.083,80.041
35.069,87.325
22.212,92.702
4.358,96.494
-3.776,119.727
1.241,122.536
31.920,130.429
31.959,141.878
13.986,144.901
54.841,162.035
-12.584,166.676
15.883,-96.298
14.374,-91.473
-0.593,-80.393
-17.731,-65.431
38.650,-28.626
43.164,12.701
46.245,13.652
44.209,20.080
41.925,20.390
36.878,35.307
33.199,47.225
38.717,48.507
27.791,53.608
30.154,57.605
32.457,59.976
37.075,70.089
37.106,70.110
36.479,71.086
39.977,76.731
39.660,77.343
37.388,78.843
27.308,101.029
26.373,104.021
-8.194,112.413
41.083,114.500
23.407,120.736
-2.071,124.891
22.306,125.308
-2.943,142.582
39.027,143.441
-62.877,149.527
34.594,-116.271
18.324,-101.539
18.386,-97.436
16.059,-96.931
