# http://floodobservatory.colorado.edu/Archives/index.html
lat,long
-5.32376,32.523
-16.4518,179.651
-9.06991,147.275
-1.81545,102.23
34.2105,45.4859
4.32621,102.536
27.6696,-5.907
8.15732,125.115
-29.6695,28.2416
-2.23169,-79.9807
40.658,87.2118
14.5368,44.1777
17.0428,106.928
-9.14637,-70.2968
1.07274,124.664
21.494,-157.97
42.6033,20.8258
-24.5303,17.9801
3.11572,101.653
-5.79946,144.381
-30.2302,152.621
7.17194,125.565
-27.41,114.989
-14.5915,35.1189
40.8959,25.5658
38.254,-86.4197
44.2513,23.3742
22.1481,-159.5
-17.9086,145.536
33.1445,-96.9701
5.43477,-75.5975
-33.9721,137.662
-27.4397,24.8268
49.862,16.0942
48.6664,19.0844
-25.677,115.125
47.0035,-96.8936
32.2355,35.0714
21.3538,-157.847
45.2621,20.7493
15.0975,43.8761
37.6911,-120.675
32.4776,35.2306
-14.1837,132.387
2.25351,37.5348
-4.36386,16.1707
44.4976,23.8669
19.4638,-70.6918
49.8493,-96.9531
-2.80933,-52.288
42.2677,42.8313
17.4335,82.8115
53.536,-103.358
-4.26192,143.217
10.9861,41.6293
-7.83819,111.863
49.7197,-56.0469
5.27337,102.15
50.7752,87.1438
52.5336,-82.0874
-45.6905,170.375
-6.15624,143.697
35.6716,66.833
36.0879,3.07187
28.2515,83.5293
3.41728,-56.4844
18.3679,94.9457
38.6872,47.8814
26.9221,106.58
11.2409,124.86
-3.3275,37.2205
43.1639,-70.7895
25.9707,118.77
34.5163,65.5588
18.181,100.149
50.1296,-118.997
-3.86267,29.673
23.0443,-82.321
36.9628,-88.5858
32.1463,-4.04668
30.9231,112.9
30.1671,-94.7275
15.1272,100.914
18.7332,75.2343
26.7522,118.574
10.5443,76.0498
26.5993,94.0245
67.9345,-134.805
40.8331,-117.219
63.2944,-159.327
58.3325,114.578
49.5049,20.9315
23.4205,111.38
24.0687,120.786
25.506,106.512
26.1963,112.754
24.7288,116.866
-5.16666,120.107
47.4559,24.1537
41.4127,-86.911
0.54501,123.009
25.6151,83.6713
40.4133,-75.7832
-3.28577,115.49
27.0606,111.06
26.0133,108.449
14.8995,-88.0668
28.4708,105.73
34.0401,117.034
47.8042,25.949
40.7049,120.959
39.738,41.097
45.0873,34.6157
43.3175,83.7675
35.9525,69.1265
35.3523,72.6179
19.1719,83.6477
19.1028,72.8816
22.4114,71.3097
39.4326,99.1252
11.432,103.53
22.3477,109.4
22.7127,105.326
33.0562,69.9486
35.2679,74.1578
18.2265,95.0481
47.7334,128.901
-37.2588,-72.642
24.0035,112.108
37.5631,127.17
50.7912,106.525
39.0355,106.588
6.9447,6.3487
35.3403,136.218
24.6625,102.175
9.08112,7.17056
17.7499,-15.0048
31.539,130.989
34.6098,73.1998
26.394,117.284
46.0415,7.39142
41.5191,-81.0925
20.1943,73.8242
34.0789,69.7467
15.862,120.74
25.0278,67.1218
31.7556,-106.391
18.1046,81.5288
21.1117,110.113
-33.5378,26.2945
9.67362,42.1857
2.66511,45.445
26.2746,118.558
5.23956,36.2146
14.4218,-1.02134
17.7642,106.149
11.0618,104.675
13.2129,34.7638
18.7645,100.017
1.38446,34.2758
62.4474,-147.016
28.6941,81.306
3.10436,45.4444
27.5853,81.5174
34.6955,102.682
32.8864,73.8842
34.744,-77.8707
25.3544,-111.809
23.2295,89.2727
10.3259,15.3253
24.4662,-107.039
11.8653,108.108
19.73,83.7466
37.2109,-87.6162
8.16231,5.34617
27.2573,85.9437
16.6788,107.206
19.8122,95.4478
23.3406,102.644
40.7638,23.652
60.8752,-145.994
16.1377,103.609
29.7836,-95.2917
-3.23915,40.005
45.8128,-71.333
41.6506,-7.8677
0.781782,39.7224
5.77177,100.514
7.61046,125.834
24.926,-107.535
57.7042,-4.18243
7.32364,80.0313
14.1349,79.9324
4.63506,44.6043
37.643,39.6462
17.262,121.805
36.2336,44.8108
47.8554,-122.149
-4.23574,15.4301
34.2199,70.7909
-7.06781,27.0595
35.6213,63.544
32.7423,66.1253
33.1462,63.8569
8.90473,-78.71
0.807445,24.3386
-15.9567,34.5082
18.4972,-73.4818
-1.79098,29.9443
10.3297,106.736
28.0363,66.5167
6.84455,81.6623
1.87378,103.223
4.47458,97.5048
-9.18487,-75.9903
12.4447,124.771
15.0975,43.8761
-22.4155,-44.0032
-17.4667,35.1463
4.96798,115.907
-3.13897,30.3995
7.71183,125.217
3.55746,125.54
6.70613,80.9466
2.19171,103.368
-12.9526,24.3703
-16.9738,-61.9602
34.878,-90.0659
-31.3591,138.489
-8.87421,13.3551
-10.6231,32.5913
-11.4745,-74.4608
-24.5074,141.474
-25.9842,-62.8825
-6.22483,106.828
-1.73364,29.4784
-17.7712,177.483
-18.49,46.3425
-8.56674,120.757
-13.6718,131.919
-31.8106,28.2594
15.5787,-86.5356
35.1559,3.37805
-17.7712,177.483
29.8672,-97.9324
-14.8431,49.9409
13.9257,-86.6007
33.2456,64.8947
-9.53717,124.71
33.4819,74.2156
16.5723,49.1341
-31.99,-59.1204
19.4139,-71.7811
-35.3521,173.985
41.6486,-0.64878
53.3778,-104.281
35.6376,4.2037
7.44412,99.6461
-8.57837,117.444
42.3423,-72.189
-1.92539,121.217
39.3482,69.4597
35.2702,69.6682
4.72513,95.7374
40.6305,73.8298
39.3328,99.8018
0.424911,34.1741
34.7979,-2.92711
37.0063,70.7315
4.50308,-75.2114
37.3217,42.052
34.5237,38.3904
-0.860079,114.779
11.6526,99.6143
6.49467,80.0822
16.9089,96.1313
36.2949,68.8518
40.4342,-95.2382
-32.7659,-55.8026
-1.07453,119.954
17.2115,100.339
31.7119,35.4045
62.3364,130.459
56.9372,85.8394
36.5247,70.6001
-3.59393,39.7621
26.8709,105.414
7.37836,-75.4261
-0.1883,116.92
39.8941,-4.21592
30.2434,-98.6645
30.2821,107.778
42.5232,24.5016
43.2956,-0.472122
21.3491,-76.9287
39.4015,43.8014
19.5479,-71.0538
13.3836,-88.6205
27.1976,116.143
54.1789,-125.033
28.5367,57.933
26.2928,112.355
-32.8654,151.375
47.0599,7.72656
22.3975,91.9535
-33.3273,18.5781
52.5232,-0.759207
26.9485,85.8627
34.9758,72.2258
33.4497,-97.3047
0.617594,123.096
26.2558,94.0189
9.98183,-84.0695
42.2316,-74.9541
14.945,78.1615
24.9939,67.1351
35.2782,71.1407
53.8814,-0.913693
-9.55253,160.487
25.2563,67.9025
32.8366,-97.1657
-37.9361,146.856
33.7535,52.2019
34.2749,71.8699
21.2401,107.174
20.0539,81.8601
21.0263,77.5237
22.0231,72.2495
8.3753,-75.5933
22.6315,88.4871
12.9072,33.7714
32.8583,130.729
18.5242,95.3174
5.44555,37.1154
-35.8054,173.929
27.5773,95.263
31.6866,130.895
34.5303,66.1314
10.3906,76.3115
43.0901,88.212
36.6842,119.228
24.0984,100.164
-1.73966,121.488
23.9164,91.2336
52.072,-2.10193
40.7481,70.4416
2.9614,97.5139
18.5499,-72.2918
-3.27954,120.198
54.005,127.277
27.7772,84.0801
-34.0906,19.5753
11.4532,-4.38647
8.33141,34.5
47.1636,-53.9843
6.958,3.29858
12.3429,108.198
20.4525,86.1978
10.2921,11.7484
43.5443,26.5834
16.5463,-11.3224
-0.641493,128.141
48.9549,-64.4361
47.7229,7.3777
14.6726,121.091
-42.0045,147.398
38.5299,126.605
22.6824,70.925
36.3693,118.719
26.0192,68.8257
-6.69662,147.317
31.2388,76.5268
35.9513,74.3382
13.0377,0.612005
9.6446,15.1096
13.2799,105.882
16.9624,95.1728
0.88127,34.2759
36.8622,-94.6379
14.6415,-61.0242
27.0039,119.914
8.93605,98.9818
15.0794,45.7277
27.719,104.066
6.50598,-10.5823
46.7578,25.6025
11.5438,19.0494
15.4745,-13.9678
32.7825,108.872
-1.07634,116.716
2.97811,45.4269
21.8462,-98.4943
33.3986,126.721
45.8225,27.2393
48.9081,16.346
16.8198,102.48
-1.67758,29.4215
34.7781,126.588
15.7067,79.878
38.5657,125.835
46.2575,14.0326
14.6007,-90.4887
20.9096,86.4033
10.2653,-84.9519
34.9455,5.78849
-30.2516,-52.6714
20.9316,-97.8506
17.0656,106.903
28.8398,2.29447
23.7557,121.016
20.6695,-76.3962
38.4638,-0.42327
10.984,-85.4379
36.9531,9.71166
15.8682,107.78
24.7214,93.9705
3.51752,97.2224
11.0109,105.514
9.72152,99.0017
7.89355,-74.9063
-22.7177,-43.4153
-4.36763,15.3815
10.7668,106.69
13.3575,123.381
12.725,79.7002
18.8777,-70.3776
16.3208,107.36
17.6693,-92.413
34.8234,3.24194
17.5689,121.763
11.8233,51.0174
15.3026,108.44
-9.03235,149.222
22.6104,90.1508
0.354526,32.5857
41.7391,25.622
8.79613,124.833
-16.8141,35.2409
-34.03,21.7858
17.0782,122.01
36.7468,2.95984
42.7619,20.7976
-2.15393,40.2492
47.091,-122.912
-26.9207,145.667
3.89418,102.928
18.9316,-71.03
-3.61463,38.6883
-16.6606,31.244
-19.0634,34.3565
7.72192,81.3987
0.610591,123.06
-20.7845,31.242
-17.6622,-65.3015
-30.2933,148.213
-0.686119,100.616
-7.54216,111.333
-15.94,27.7672
-6.22483,106.828
-28.4427,152.87
39.6308,-119.197
6.90584,81.7574
40.7767,-86.6978
-24.4957,-47.8777
-20.3986,144.559
31.345,64.2796
52.9158,-1.64786
-24.1258,30.6784
-22.9167,-61.6607
-7.70779,112.908
-1.24729,-79.6578
-17.049,17.2606
-6.18874,106.845
-22.3705,-43.1261
-10.1112,-73.0124
40.8507,-86.8374
-7.73908,113.998
-22.4647,149.539
-6.26059,107.286
-14.9555,23.7939
8.53552,125.935
-18.6929,46.8984
43.7745,81.8763
-9.65333,119.511
42.2954,68.5547
26.5539,61.2658
32.111,-7.11362
-7.12687,112.368
4.57525,114.981
39.4142,106.735
2.67812,-75.4189
7.82654,80.8171
36.2266,-89.1522
10.762,78.7172
2.82691,37.6723
0.537682,101.782
-3.38095,38.1658
-0.178031,35.2215
-5.35934,-42.6843
44.4621,-77.4679
-0.560615,34.4898
-8.54602,36.457
33.4521,116.476
4.64929,95.7728
-31.8912,152.548
52.153,-81.9611
6.6853,80.4178
46.3538,-67.3445
30.8658,113.026
16.8214,95.9715
35.8099,5.75245
12.139,107.828
7.0952,124.998
60.5005,130.54
17.1246,120.556
-35.8586,-71.9498
26.6159,105.815
6.63469,-74.0701
26.4,93.755
36.9808,-88.4442
7.17812,80.7736
48.0799,8.91392
17.3019,-89.1136
39.8226,-92.2335
25.1835,91.5452
22.1496,110.224
11.6336,123.27
-2.13589,40.7104
25.2159,90.1165
-30.9129,29.8704
2.96378,-55.676
23.5424,112.304
35.4621,137.194
25.2411,90.1201
-33.1298,18.7426
52.8629,-1.77849
-1.67523,116.237
35.5,6.15
21.3597,-98.1487
22.9396,120.785
6.2298,-10.2126
-39.1167,-71.9359
29.7956,-102.791
48.1717,24.3875
27.4995,89.7871
23.3463,120.975
64.2769,-151.02
51.9685,-58.5137
-42.2225,172.422
13.3089,-3.15507
35.8813,136.382
32.5559,114.415
47.6426,-68.9902
33.9163,71.7026
9.28889,15.455
7.69097,1.03767
39.2463,44.6926
56.2261,-3.88566
6.61129,30.7576
22.6193,101.548
22.5473,113.151
22.0507,105.212
16.6523,81.3801
44.3352,-71.4519
37.8284,-96.3204
30.7385,72.6347
17.3109,103.661
54.4878,-7.22906
19.1607,-71.585
36.2538,-112.735
31.4889,-106.02
26.9506,84.9232
29.657,-82.8587
7.5848,33.3146
9.2331,18.3503
18.871,-71.9755
31.3413,-92.493
25.0288,90.21
27.0442,94.5503
18.4572,-71.6984
0.682066,122.521
4.07765,102.124
53.2606,-1.80548
31.9961,50.6564
36.1564,45.1108
35.0542,-90.4534
24.6669,121.569
18.0513,-66.5533
20.9522,84.4064
30.5218,78.9384
17.8213,103.177
21.8994,104.593
15.6894,-89.3308
21.9351,108.721
19.5718,-96.7984
32.24,3.48
9.24385,29.6649
12.0606,-86.3712
-1.71681,29.8894
19.1585,109.819
4,41.9
11.4788,-85.9579
14.8977,107.456
15.8519,-89.2869
15.5457,49.7849
33.7318,-4.77346
20.7403,106.323
1.25298,43.4984
0.048733,35.1248
47.0143,-122.774
0.82945,43.0595
-33.0119,20.9035
-30.0472,151.493
20.6944,-76.1709
15.7039,107.711
17.9542,121.351
-21.5562,147.033
9.77453,-66.4042
-25.0669,-49.3407
8.57029,80.7993
45.0242,12.188
17.2041,121.769
7.55485,100.112
4.93715,101.823
41.8299,13.1575
19.6228,-155.457
51.4945,-1.73435
8.99892,-74.2318
7.08029,-58.5766
41.0441,-89.4584
44.6568,-123.524
-3.32927,103.139
-22.9238,34.0277
8.44783,125.04
-17.1271,143.136
6.64146,101.098
42.8402,-123.769
16.8877,107.058
-17.7394,178.047
42.2483,-2.6099
47.6062,24.9346
19.3268,-70.1394
-16.5964,-44.8911
7.12112,124.958
-29.4144,150.686
-20.1071,120.56
29.6139,0.706865
-17.6884,46.5192
-2.63531,120.264
3.3451,113.773
9.897,122.968
32.6552,-6.1614
19.2809,-70.0833
52.5048,-1.27299
-24.1484,-64.2917
46.9122,-122.912
-8.14626,158.657
-24.1892,-46.9628
4.36564,-76.5144
-13.5756,-74.4359
-9.84036,14.1475
10.0501,-83.2841
43.5036,18.1786
-18.7599,-62.618
0.814144,121.978
-29.4144,30.8028
41.6768,-91.0096
-25.1179,32.1703
-17.076,16.6784
4.27379,114.671
48.2491,-97.0308
-1.20654,100.731
-6.5542,106.364
-18.7599,24.2305
-32.4557,151.35
30.8386,-85.2333
47.1571,-67.6289
33.0736,63.5929
-3.26804,29.7516
-0.298253,116.937
29.6701,-95.5153
-3.1864,-45.432
65.4351,-142.302
18.0205,121.356
37.6558,-81.2838
34.88,64.3991
-29.047,152.738
28.9812,-81.2123
25.7563,111.232
38.5131,71.2878
19.5616,-72.3336
22.164,89.0861
5.73317,-0.099363
5.56989,-4.20195
42.2942,-84.5801
26.8483,110.283
13.4179,-88.6419
48.3716,14.7394
50.1269,18.0255
-16.6984,23.312
20.2249,84.7692
15.3059,74.7271
24.8786,67.1852
47.4021,15.7089
47.8205,101.935
34.5636,131.888
40.6869,38.1609
30.859,101.18
33.2981,130.571
20.674,104.302
25.2562,89.0861
27.481,93.8215
25.3072,112.712
8.28454,2.38057
6.20262,-1.03826
16.4489,-96.9696
-33.068,18.9236
4.54934,101.833
17.1225,121.346
44.8711,17.4846
54.3622,-1.82408
28.0015,85.7081
40.6971,38.1099
7.6518,125.367
26.5,85.5
17.8675,121.443
19.1227,109.773
24.2867,121.009
35.1555,136.225
8.57029,-12.7337
37.0741,-85.6925
33.9207,72.2471
17.8266,104.792
8.38404,80.6335
27.629,80.7483
26.8177,94.143
14.5762,-16.8108
27.0167,88.1319
16.454,2.93676
26.6186,105.155
41.09,28.9505
15.9846,32.604
17.2296,121.371
19.5,-99.25
22.5263,88.0605
12.2596,5.68204
2.89095,98.5925
8.85094,-0.992335
18.5257,-95.3112
34.3646,-84.8404
15.1885,108.022
38.7733,-0.145285
14.8722,120.749
14.9028,107.982
-13.8358,-173.454
38.114,15.733
15.7081,78.233
17.5757,121.422
29.8119,80.7639
36.425,138.2
5.54356,6.5097
17.2185,8.06092
2.99222,40.6773
15.5652,107.39
-25.0929,-56.2737
14.9121,107.665
55.6621,-3.12416
18.484,-91.0498
13.7691,-89.0023
-30.3895,151.64
7.47238,99.9172
11.4729,77.8452
35.1595,-83.7465
-22.5416,-43.1241
-6.77431,35.8909
5.74257,100.96
42.5278,-7.51247
-32.9919,-59.0496
53.9986,-1.675
1.4308,103.833
40.8337,40.0139
7.07182,79.9424
-31.257,-56.4778
4.99247,102.358
21.2394,40.2282
32.4653,-86.4816
-17.7451,177.919
8.02347,81.2742
-11.826,-75.0108
-6.80493,36.0236
31.8122,-6.77769
42.7931,12.7554
-31.1753,151.752
-21.8476,-43.7619
1.16546,36.5237
-30.9508,149.058
41.4664,20.0828
9.11544,-82.6444
-17.8267,-63.6012
28.077,31.0895
37.4251,-121.527
-22.9804,-44.0681
-12.9894,-72.9391
-25.593,31.6455
-24.746,28.6962
-37.717,178.132
-17.4593,-66.4995
19.9433,-99.0036
-20.174,145.18
32.547,65.1089
19.627,-70.5612
-27.2208,152.829
41.1603,27.3388
-32.4204,149.599
-4.68221,-78.2867
32.7562,-16.9677
38.9763,-4.04265
46.7732,-1.53213
18.4176,-73.7657
-19.9647,34.2547
-26.2155,147.956
-16.0918,27.7369
9.19708,45.4942
44.4668,21.1442
-11.8464,-73.3575
1.13485,31.0638
0.012257,34.9929
32.8939,-86.3795
-16.1122,17.2457
45.0791,79.2127
41.3644,-78.1191
27.2504,94.6126
-4.44749,104.787
39.4866,-74.873
53.2843,36.9829
56.652,24.7977
-1.74307,29.6861
-22.4446,-43.3333
22.1528,89.5099
2.82383,45.7901
43.4667,21.7157
20.2623,-75.3832
26.3166,91.8623
25.1481,111.13
-18.6942,23.2312
-2.68196,113.972
36.0678,-87.2776
34.3839,62.2514
14.0344,44.3104
38.2211,69.4972
-3.87599,121.994
1.50224,36.0032
35.5882,73.3855
49.7736,19.644
6.83965,80.5904
26.6381,93.1226
26.4442,115.483
15.2182,79.4844
14.0752,-89.5636
-45.1567,169.918
49.8757,-97.7891
6.77841,125.3
49.6716,19.7971
25.1175,67.9052
34.5778,-94.0948
43.3544,-6.21639
43.4973,6.59134
22.2804,94.0105
-6.35589,-37.7816
7.93162,-0.981038
46.0793,23.1853
43.9872,17.705
36.027,72.0792
24.9491,121.606
6.01301,-7.15018
19.2545,-70.3928
24.3112,-100.417
48.5898,24.7926
51.8657,-103.836
30.1895,74.7785
46.8243,27.9665
39.4866,97.1282
20.6067,41.1722
28.0056,113.171
23.9949,90.0355
34.6901,133.643
29.1384,115.886
25.5869,86.1983
18.7493,36.6717
25.5767,-100.55
16.7388,47.918
17.096,121.468
30.5059,66.9459
22.6733,114.01
41.0582,-91.0026
28.3526,84.7848
-2.14107,114.972
31.5774,111.074
22.1069,105.951
21.515,41.9223
12.9425,-1.38925
33.3634,73.2579
35.2106,68.8594
51.4677,13.9953
37.8435,99.9857
33.5267,76.1256
39.5887,125.713
42.3135,-93.4672
13.6058,14.0074
20.88,95.49
40.365,124.965
9.855,29.115
17.91,-92.25
-38.07,143.325
16.245,-7.65
25.965,76.05
28.89,-97.065
16.29,80.055
26.235,92.25
11.385,14.625
12.78,4.5
25.425,89.64
26.73,82.845
25.695,87.75
22.4293,120.701
50.9015,-126.67
14.4,-87.57
44.01,-90.18
14.445,100.35
1.305,32.715
18.1978,-77.2932
-1.22352,132.811
16.83,105.3
17.9576,-92.0198
18.9,110.025
4.86,5.31
-27.36,151.02
24.21,91.035
16.7052,105.524
-30.555,144.27
45.09,43.425
19.2123,109.833
15.03,102.195
17.7145,121.76
12.5176,108.92
9.0735,-83.3055
11.205,15.21
20.4766,-75.8813
5.61628,101.922
-8.67221,121.614
7.27459,80.3046
45.1256,11.1382
8.28,-0.809999
50.8534,4.35761
50.7875,-3.5777
4.11351,-72.9604
15.1821,108.003
32.5114,-7.83745
9.77646,-66.9385
44.0151,20.7292
40.1067,21.4697
-29.8384,147.388
9.88679,78.4773
37.811,-5.86579
8.88357,-78.5977
48.5418,23.3257
48.2618,-67.4496
38.8497,-120.733
-24.6815,115.135
-24.7747,147.631
8.13264,125.566
-18.7387,-43.449
-31.0553,28.407
7.60326,81.2522
50.3468,7.63154
-6.8436,108.26
21.3521,39.9448
-36.617,175.634
9.40044,125.779
-4.05208,104.669
-21.091,-64.0418
8.51316,80.5342
7.09527,124.865
-29.5025,28.0783
35.0754,63.9941
2.65259,102.77
-14.5325,-71.7581
-16.4659,-65.5997
-8.41426,115.087
4.211,97.0985
36.7798,-83.56
-19.7897,146.658
37.8022,140.823
34.5222,36.397
8.10431,125.091
-23.783,-48.1626
-18.0384,22.8815
-18.939,122.73
-41.4217,147.327
4.85749,101.212
8.66649,99.277
3.32971,98.9728
6.08029,100.482
-18.1881,20.642
48.6788,-97.2192
-4.39091,137.834
51.448,53.6734
38.62,-79.3526
-6.64778,37.5593
36.8808,41.5757
-28.2873,-52.9178
3.72167,-73.2916
7.67716,-64.7721
-9.70872,124.355
34.0959,-90.8266
-9.67979,-40.1191
13.6588,124.192
45.6264,-73.0141
45.2971,-105.666
43.048,20.8708
43.5376,-99.4732
10.8365,76.7588
18.5965,-71.9966
32.7048,2.8095
52.2558,-96.8541
8.30634,125.208
27.8963,114.478
5.69693,-74.1581
62.3574,9.65431
-29.8414,152.081
20.7933,85.8723
42.0348,43.4402
27.9311,69.7095
36.9861,102.561
5.96536,-3.23691
7.39811,126.05
48.8518,134.953
48.3406,-101.306
19.3801,101.556
26.0844,86.1969
27.3624,94.0349
18.855,-70.9765
22.1168,-98.7502
28.9081,82.2779
12.5947,8.6417
-8.65047,-38.1133
38.0461,44.7839
27.0633,108.111
22.5641,89.0463
7.84386,-0.452256
28.5244,80.9261
-30.343,-52.6403
37.8507,126.872
19.1316,-70.4897
35.8055,-79.3744
17.0382,102.822
35.2213,70.5453
22.3056,88.3453
12.0043,105.501
0.125662,35.5731
26.3755,86.2422
26.5897,92.1815
25.0123,69.0669
37.4167,109.532
38.2779,71.7428
8.73715,4.47296
40.1862,-74.0621
14.9509,4.55533
1.66044,33.6678
22.3021,73.9531
13.0931,25.5621
20.6511,86.0022
17.343,121.548
22.248,109.005
29.5654,1.70027
39.1045,27.9719
18.2802,-100.833
5.58466,-0.945865
44.4216,9.33422
2.18085,40.1672
2.57031,34.3836
4.64089,-73.9399
8.08596,125.927
1.69854,100.378
-29.4584,149.372
-29.2084,30.0606
0.385821,36.1168
-0.914218,120.008
-41.4857,173.188
8.52649,124.875
2.5574,103.007
-6.91704,39.0377
9.30406,80.4521
-7.37953,110.236
8.77228,99.4238
-19.4637,-43.4893
-6.28412,15.4558
-21.4513,34.0721
-17.784,178.076
-21.7176,146.646
-7.48277,112.51
42.555,24.2576
39.8677,21.0056
7.15665,122.12
-6.31874,106.658
8.22392,125.265
9.85967,12.8074
-2.58568,103.416
-10.4897,-67.9865
35.1163,8.69862
22.0625,-159.53
31.4583,34.4615
-3.18435,116.093
-1.83097,34.7926
-18.9673,46.9438
-0.5987,-79.4951
-52.8256,-69.408
-17.7982,178.017
46.5994,-67.4996
13.6288,123.278
19.4433,-72.5821
55.6236,40.2645
-2.44123,36.2141
-1.40095,29.3596
-23.6467,-59.2722
20.5946,51.0064
-0.191962,35.0189
3.606,-73.0738
28.524,83.8307
34.2696,64.1872
-3.64908,-62.0228
32.4515,106.493
-2.41184,30.7909
42.0681,44.5194
37.0528,70.0048
1.00099,33.3224
68.0009,157.95
14.1478,-86.5954
61.4228,-132.089
26.5659,92.4354
6.87373,124.785
24.0587,120.939
30.3632,-85.5123
28.9635,-82.4958
22.1723,92.0988
53.8526,-122.811
33.6249,65.0555
33.4553,106.943
44.8644,38.5436
41.0185,36.7667
26.1094,86.557
46.8848,28.8071
33.424,130.566
29.578,-95.8087
31.4158,113.04
42.3329,117.702
41.7,44.8967
0.782182,122.436
15.2044,121.195
10.5918,8.0195
38.7791,126.027
15.9469,121.037
8.79605,-81.1113
34.7959,110.85
30.1135,78.8529
19.4398,82.3216
13.6223,22.6608
55.5746,-2.59334
40.5195,122.594
7.42738,11.2812
31.1602,103.73
20.9855,82.7962
14.6081,3.88146
9.69113,30.2188
34.6167,135.556
16.5919,97.8535
14.462,-15.4943
14.316,4.12488
19.1356,-72.2827
35.0305,73.5222
37.3916,106.115
9.30166,12.1089
30.503,-89.346
19.0626,105.458
38.1949,126.246
2.65647,32.726
1.36637,35.8295
13.4093,-16.1515
31.3063,76.8569
28.0445,68.7756
17.0909,99.6405
30.3813,107.186
26.8031,93.6379
5.50441,6.33994
63.1691,-149.932
54.4062,-2.13086
9.56942,29.586
4.94456,44.8967
36.5397,54.2681
14.316,2.95649
11.0786,20.5066
42.3329,47.5986
39.9231,-75.228
48.3513,-84.5569
-32.9367,26.5615
19.0565,105.504
11.8283,78.8042
2.87071,102.61
37.0752,-3.62785
43.1605,12.4131
7.98723,124.469
39.5093,28.7097
-27.5025,-59.6252
2.61996,103.073
53.4569,-1.19371
7.97653,80.7759
-30.568,30.1336
44.2559,39.1034
-3.86702,121.883
5.48006,101.661
9.88586,118.626
7.25699,125.308
-9.28298,-76.4573
7.59777,80.9219
32.8398,36.4502
-6.17945,106.73
-15.6178,35.2027
0.058024,36.5172
-24.8006,32.6773
-19.3725,144.818
-4.60943,55.4243
-20.3766,25.0646
-20.3461,-69.094
-5.88736,144.477
0.733498,100.565
1.0256,124.508
44.3289,39.2468
-2.41871,104.265
4.29951,102.026
-24.971,149.832
6.46589,101.308
42.0408,21.5776
-17.8146,22.6244
37.8967,-2.94021
43.2579,2.54269
37.8419,-25.5351
-16.5124,-70.9926
8.18196,122.984
40.2882,-3.81041
2.46174,36.718
6.06426,31.2168
-20.2305,57.5238
-34.4809,-58.6759
42.0043,19.6182
3.38671,45.7365
22.7624,52.3938
38.8278,-88.6401
48.5643,-97.5977
36.9291,68.8486
68.1591,133.329
3.84919,98.6181
2.16964,43.6553
23.6387,91.194
23.6387,114.464
7.13528,80.5325
3.66687,-74.5465
28.899,-98.8879
41.9211,-93.3867
61.2832,10.478
49.1358,12.1089
37.0898,-91.6341
32.7135,76.6135
-44.3589,170.669
21.9781,82.5285
51.2434,-109.647
27.387,94.9182
17.6991,104.85
30.4563,104.022
25.8633,118.14
23.0867,108.355
39.6151,126.319
-24.146,-57.6536
1.66076,35.2088
13.6883,28.9896
32.8144,70.6377
50.0043,128.424
38.2138,-94.1535
18.3122,98.1556
28.7404,69.1065
50.5323,130.272
16.3191,121.142
35.9161,100.184
22.7696,113.694
45.7492,27.5529
10.5244,7.63747
38.0024,-105.143
12.658,105.084
21.2719,84.2495
13.0819,101.694
16.6413,121.192
29.15,120.573
2.95415,99.6771
-8.5735,-76.1873
7.73724,28.8241
24.7174,85.9321
7.33928,31.7933
11.4452,125.052
30.6607,-98.0111
40.3008,9.00455
15.5821,107.706
27.4145,44.8084
21.6819,57.4276
53.4431,7.53306
3.58444,102.362
15.0103,13.2017
22.9043,-81.3958
7.2182,100.395
53.2732,-1.51144
4.48013,97.2893
-18.9538,-41.9423
13.9188,-60.9886
37.5597,-86.7899
-12.4186,-71.5232
-13.3888,-64.0135
-17.2057,30.8531
-20.2044,28.9231
-14.3299,131.732
-6.6324,107.706
43.9958,7.0993
-24.4459,31.5459
7.30951,168.729
-43.4538,172.613
-4.14041,29.6499
-25.2205,-57.5833
-21.5196,31.3479
31.4244,-89.1282
-26.2415,150.117
-21.5153,25.6074
-9.67763,160.342
-38.3652,-70.2984
31.8585,-87.6188
31.2966,-84.9465
35.834,66.4342
-7.19301,38.9689
44.0617,24.494
44.56,19.2236
-7.66435,38.9442
43.3979,13.013
38.4853,69.3787
27.3821,111.467
35.6352,68.0178
7.66215,80.1668
23.2652,113.342
34.3756,57.2544
16.5997,-94.0274
55.0332,94.3696
-24.3541,-53.547
42.9445,27.0426
42.708,-94.7944
6.7719,124.73
27.8115,94.716
26.4396,112.358
19.8258,99.739
-35.6989,174.068
13.3883,33.08
-2.92934,-59.5597
58.1993,-134.446
22.3313,90.5498
28.4737,84.6207
-32.3467,-58.0256
10.2137,31.0015
20.7752,84.1258
62.7394,156.129
21.4955,107.508
-6.06802,143.399
35.7986,136.31
28.9832,81.9731
27.3852,79.7586
25.4709,114.164
-7.0044,107.83
26.1795,86.2537
27.6132,94.6542
16.3273,6.40648
42.5291,-83.3134
24.5661,90.6333
33.9449,75.3419
19.0682,-69.754
8.23894,-80.9628
36.051,128.392
42.6219,27.4879
16.4039,100.457
30.7799,108.35
6.94173,32.9068
-15.3154,166.967
26.7465,92.4891
14.6575,121.612
6.0074,117.183
-7.98006,25.2115
44.6146,9.17775
